,1Kpot RuO2,He3 AB,He3 RuO2,Sorb AB,Time_1Kpot RuO2,Time_He3 AB,Time_He3 RuO2,Time_Sorb AB,Time_helium level,Time_helium_count,Time_helium_flow (l),helium level,helium_count,helium_flow (l)
6486,2.21711,0.0,1.771345,284.4,2019-06-04 16:36:02,2019-06-04 04:25:36,2019-06-04 16:59:10,2019-06-04 04:25:34,2019-06-04 08:46:29,NaT,2019-06-04 09:03:31,78.0,,0.0823607444
6487,2.216992,0.0,1.76566,284.28,2019-06-04 16:36:04,2019-06-04 04:25:38,2019-06-04 16:59:11,2019-06-04 04:25:37,2019-06-04 08:46:31,NaT,2019-06-04 09:03:36,78.0,,0.0823607444
6488,2.216089,0.0,1.760978,284.5,2019-06-04 16:36:06,2019-06-04 04:25:41,2019-06-04 16:59:12,2019-06-04 04:25:39,2019-06-04 08:46:35,NaT,2019-06-04 09:03:41,78.0,,0.0865301513
6489,2.215793,0.0,1.755885,284.35,2019-06-04 16:36:08,2019-06-04 04:25:43,2019-06-04 16:59:14,2019-06-04 04:25:42,2019-06-04 08:46:43,NaT,2019-06-04 09:03:46,78.0,,0.0865301513
6490,2.215955,0.0,1.751336,284.45,2019-06-04 16:36:10,2019-06-04 04:25:46,2019-06-04 16:59:15,2019-06-04 04:25:44,2019-06-04 08:46:49,NaT,2019-06-04 09:03:51,78.0,,0.0865301513
6491,2.215889,0.0,1.746393,284.3,2019-06-04 16:36:12,2019-06-04 04:25:48,2019-06-04 16:59:16,2019-06-04 04:25:47,2019-06-04 08:46:53,NaT,2019-06-04 09:03:56,78.0,,0.0865301513
6492,2.216045,0.0,1.74198,284.47,2019-06-04 16:36:14,2019-06-04 04:25:51,2019-06-04 16:59:17,2019-06-04 04:25:49,2019-06-04 08:46:55,NaT,2019-06-04 09:04:01,78.0,,0.0865301513
6493,2.216089,0.0,1.737209,284.39,2019-06-04 16:36:16,2019-06-04 04:25:53,2019-06-04 16:59:18,2019-06-04 04:25:52,2019-06-04 08:47:07,NaT,2019-06-04 09:04:06,78.0,,0.0865301513
6494,2.215573,0.0,1.732529,284.45,2019-06-04 16:36:19,2019-06-04 04:25:56,2019-06-04 16:59:19,2019-06-04 04:25:54,2019-06-04 08:47:13,NaT,2019-06-04 09:04:11,78.0,,0.0865301513
6495,2.21497,0.0,1.728383,284.32,2019-06-04 16:36:21,2019-06-04 04:25:58,2019-06-04 16:59:20,2019-06-04 04:25:57,2019-06-04 08:47:17,NaT,2019-06-04 09:04:17,78.0,,0.0865301513
6496,2.215024,0.0,1.72394,284.32,2019-06-04 16:36:23,2019-06-04 04:26:01,2019-06-04 16:59:21,2019-06-04 04:25:59,2019-06-04 08:47:19,NaT,2019-06-04 09:04:22,78.0,,0.0865301513
6497,2.215008,0.0,1.720026,284.35,2019-06-04 16:36:25,2019-06-04 04:26:03,2019-06-04 16:59:22,2019-06-04 04:26:01,2019-06-04 08:47:23,NaT,2019-06-04 09:04:27,78.0,,0.0865301513
6498,2.215352,0.0,1.715837,284.4,2019-06-04 16:36:27,2019-06-04 04:26:05,2019-06-04 16:59:23,2019-06-04 04:26:04,2019-06-04 08:47:31,NaT,2019-06-04 09:04:32,78.0,,0.0865301513
6499,2.215294,0.0,1.712151,284.35,2019-06-04 16:36:29,2019-06-04 04:26:08,2019-06-04 16:59:24,2019-06-04 04:26:06,2019-06-04 08:47:35,NaT,2019-06-04 09:04:37,78.0,,0.0865301513
6500,2.21519,0.0,1.70823,284.39,2019-06-04 16:36:31,2019-06-04 04:26:10,2019-06-04 16:59:25,2019-06-04 04:26:09,2019-06-04 08:47:37,NaT,2019-06-04 09:04:42,78.0,,0.0865301513
6501,2.215308,0.0,1.704439,284.34,2019-06-04 16:36:33,2019-06-04 04:26:13,2019-06-04 16:59:26,2019-06-04 04:26:11,2019-06-04 08:47:43,NaT,2019-06-04 09:04:47,78.0,,0.0865301513
6502,2.215489,0.0,1.701111,284.47,2019-06-04 16:36:35,2019-06-04 04:26:15,2019-06-04 16:59:27,2019-06-04 04:26:14,2019-06-04 08:47:47,NaT,2019-06-04 09:04:52,78.0,,0.0865301513
6503,2.21545,0.0,1.697562,284.39,2019-06-04 16:36:37,2019-06-04 04:26:18,2019-06-04 16:59:28,2019-06-04 04:26:16,2019-06-04 08:47:53,NaT,2019-06-04 09:04:57,78.0,,0.0865301513
6504,2.214783,0.0,1.69415,284.35,2019-06-04 16:36:40,2019-06-04 04:26:20,2019-06-04 16:59:30,2019-06-04 04:26:19,2019-06-04 08:47:55,NaT,2019-06-04 09:05:02,78.0,,0.0865301513
6505,2.214442,0.0,1.691166,284.42,2019-06-04 16:36:42,2019-06-04 04:26:23,2019-06-04 16:59:31,2019-06-04 04:26:21,2019-06-04 08:47:59,NaT,2019-06-04 09:05:07,78.0,,0.0865301513
6506,2.214226,0.0,1.688011,284.37,2019-06-04 16:36:44,2019-06-04 04:26:25,2019-06-04 16:59:32,2019-06-04 04:26:24,2019-06-04 08:48:01,NaT,2019-06-04 09:05:12,78.0,,0.0865301513
6507,2.214067,0.0,1.685266,284.28,2019-06-04 16:36:46,2019-06-04 04:26:28,2019-06-04 16:59:33,2019-06-04 04:26:26,2019-06-04 08:48:05,NaT,2019-06-04 09:05:17,78.0,,0.0865301513
6508,2.214066,0.0,1.682374,284.37,2019-06-04 16:36:48,2019-06-04 04:26:30,2019-06-04 16:59:34,2019-06-04 04:26:28,2019-06-04 08:48:13,NaT,2019-06-04 09:05:22,78.0,,0.0816838836
6509,2.213809,0.0,1.679614,284.37,2019-06-04 16:36:50,2019-06-04 04:26:32,2019-06-04 16:59:35,2019-06-04 04:26:31,2019-06-04 08:48:19,NaT,2019-06-04 09:05:27,78.0,,0.0816838836
6510,2.213753,0.0,1.677225,284.39,2019-06-04 16:36:52,2019-06-04 04:26:35,2019-06-04 16:59:36,2019-06-04 04:26:33,2019-06-04 08:48:25,NaT,2019-06-04 09:05:32,78.0,,0.0816838836
6511,2.213992,0.0,1.674717,284.45,2019-06-04 16:36:54,2019-06-04 04:26:37,2019-06-04 16:59:37,2019-06-04 04:26:36,2019-06-04 08:48:37,NaT,2019-06-04 09:05:37,78.0,,0.0816838836
6512,2.213938,0.0,1.672555,284.37,2019-06-04 16:36:56,2019-06-04 04:26:40,2019-06-04 16:59:38,2019-06-04 04:26:38,2019-06-04 08:48:41,NaT,2019-06-04 09:05:42,78.0,,0.0861285305
6513,2.214303,0.0,1.670292,284.37,2019-06-04 16:36:58,2019-06-04 04:26:42,2019-06-04 16:59:39,2019-06-04 04:26:41,2019-06-04 08:48:43,NaT,2019-06-04 09:05:47,78.0,,0.0861285305
6514,2.214214,0.0,1.668148,284.35,2019-06-04 16:37:00,2019-06-04 04:26:45,2019-06-04 16:59:40,2019-06-04 04:26:43,2019-06-04 08:48:47,NaT,2019-06-04 09:05:52,78.0,,0.0861285305
6515,2.213793,0.0,1.666111,284.4,2019-06-04 16:37:02,2019-06-04 04:26:47,2019-06-04 16:59:41,2019-06-04 04:26:46,2019-06-04 08:48:49,NaT,2019-06-04 09:05:57,78.0,,0.0861285305
6516,2.213884,0.0,1.664347,284.51,2019-06-04 16:37:04,2019-06-04 04:26:50,2019-06-04 16:59:42,2019-06-04 04:26:48,2019-06-04 08:48:53,NaT,2019-06-04 09:06:02,78.0,,0.0861285305
6517,2.21362,0.0,1.662494,284.4,2019-06-04 16:37:06,2019-06-04 04:26:52,2019-06-04 16:59:43,2019-06-04 04:26:51,2019-06-04 08:49:01,NaT,2019-06-04 09:06:07,78.0,,0.0861285305
6518,2.213563,0.0,1.660734,284.49,2019-06-04 16:37:08,2019-06-04 04:26:55,2019-06-04 16:59:45,2019-06-04 04:26:53,2019-06-04 08:49:05,NaT,2019-06-04 09:06:12,78.0,,0.0861285305
6519,2.214196,0.0,1.659217,284.57,2019-06-04 16:37:11,2019-06-04 04:26:57,2019-06-04 16:59:46,2019-06-04 04:26:55,2019-06-04 08:49:08,NaT,2019-06-04 09:06:17,78.0,,0.0861285305
6520,2.214732,0.0,1.657634,284.49,2019-06-04 16:37:13,2019-06-04 04:26:59,2019-06-04 16:59:47,2019-06-04 04:26:58,2019-06-04 08:49:19,NaT,2019-06-04 09:06:22,78.0,,0.0861285305
6521,2.214396,0.0,1.656264,284.45,2019-06-04 16:37:15,2019-06-04 04:27:02,2019-06-04 16:59:48,2019-06-04 04:27:00,2019-06-04 08:49:25,NaT,2019-06-04 09:06:27,78.0,,0.0861285305
6522,2.214104,0.0,1.654822,284.51,2019-06-04 16:37:17,2019-06-04 04:27:04,2019-06-04 16:59:49,2019-06-04 04:27:03,2019-06-04 08:49:29,NaT,2019-06-04 09:06:32,78.0,,0.0861285305
6523,2.213838,0.0,1.653567,284.5,2019-06-04 16:37:19,2019-06-04 04:27:07,2019-06-04 16:59:50,2019-06-04 04:27:05,2019-06-04 08:49:32,NaT,2019-06-04 09:06:38,78.0,,0.0861285305
6524,2.213898,0.0,1.652246,284.35,2019-06-04 16:37:21,2019-06-04 04:27:09,2019-06-04 16:59:51,2019-06-04 04:27:08,2019-06-04 08:49:35,NaT,2019-06-04 09:06:43,78.0,,0.0861285305
6525,2.214284,0.0,1.651089,284.5,2019-06-04 16:37:23,2019-06-04 04:27:12,2019-06-04 16:59:52,2019-06-04 04:27:10,2019-06-04 08:49:43,NaT,2019-06-04 09:06:48,78.0,,0.0861285305
6526,2.214663,0.0,1.64985,284.44,2019-06-04 16:37:25,2019-06-04 04:27:14,2019-06-04 16:59:53,2019-06-04 04:27:13,2019-06-04 08:49:49,NaT,2019-06-04 09:06:53,78.0,,0.0861285305
6527,2.214362,0.0,1.648636,284.37,2019-06-04 16:37:28,2019-06-04 04:27:17,2019-06-04 16:59:54,2019-06-04 04:27:15,2019-06-04 08:49:53,NaT,2019-06-04 09:06:58,78.0,,0.0861285305
6528,2.214221,0.0,1.647547,284.51,2019-06-04 16:37:30,2019-06-04 04:27:19,2019-06-04 16:59:55,2019-06-04 04:27:18,2019-06-04 08:49:56,NaT,2019-06-04 09:07:03,78.0,,0.0861285305
6529,2.214078,0.0,1.646354,284.34,2019-06-04 16:37:32,2019-06-04 04:27:22,2019-06-04 16:59:56,2019-06-04 04:27:20,2019-06-04 08:49:59,NaT,2019-06-04 09:07:08,78.0,,0.0861285305
6530,2.213072,0.0,1.645151,284.27,2019-06-04 16:37:34,2019-06-04 04:27:24,2019-06-04 16:59:57,2019-06-04 04:27:22,2019-06-04 08:50:07,NaT,2019-06-04 09:07:13,78.0,,0.0861285305
6531,2.212758,0.0,1.644035,284.42,2019-06-04 16:37:36,2019-06-04 04:27:26,2019-06-04 16:59:58,2019-06-04 04:27:25,2019-06-04 08:50:13,NaT,2019-06-04 09:07:18,78.0,,0.0861285305
6532,2.213209,0.0,1.642771,284.49,2019-06-04 16:37:38,2019-06-04 04:27:29,2019-06-04 17:00:00,2019-06-04 04:27:27,2019-06-04 08:50:17,NaT,2019-06-04 09:07:23,78.0,,0.082454319
6533,2.21302,0.0,1.641458,284.39,2019-06-04 16:37:40,2019-06-04 04:27:31,2019-06-04 17:00:01,2019-06-04 04:27:30,2019-06-04 08:50:20,NaT,2019-06-04 09:07:28,78.0,,0.082454319
6534,2.212975,0.0,1.640196,284.51,2019-06-04 16:37:42,2019-06-04 04:27:34,2019-06-04 17:00:02,2019-06-04 04:27:32,2019-06-04 08:50:23,NaT,2019-06-04 09:07:33,78.0,,0.082454319
6535,2.213088,0.0,1.638707,284.35,2019-06-04 16:37:44,2019-06-04 04:27:36,2019-06-04 17:00:03,2019-06-04 04:27:35,2019-06-04 08:50:31,NaT,2019-06-04 09:07:38,78.0,,0.082454319
6536,2.213049,0.0,1.637074,284.32,2019-06-04 16:37:46,2019-06-04 04:27:39,2019-06-04 17:00:04,2019-06-04 04:27:37,2019-06-04 08:50:35,NaT,2019-06-04 09:07:43,78.0,,0.0831293678
6537,2.212445,0.0,1.635266,284.39,2019-06-04 16:37:48,2019-06-04 04:27:41,2019-06-04 17:00:05,2019-06-04 04:27:40,2019-06-04 08:50:38,NaT,2019-06-04 09:07:48,78.0,,0.0831293678
6538,2.211955,0.0,1.63345,284.44,2019-06-04 16:37:50,2019-06-04 04:27:44,2019-06-04 17:00:06,2019-06-04 04:27:42,2019-06-04 08:50:42,NaT,2019-06-04 09:07:53,78.0,,0.0831293678
6539,2.212035,0.0,1.631198,284.37,2019-06-04 16:37:52,2019-06-04 04:27:46,2019-06-04 17:00:07,2019-06-04 04:27:45,2019-06-04 08:50:49,NaT,2019-06-04 09:07:58,78.0,,0.0831293678
6540,2.212624,0.0,1.628585,284.44,2019-06-04 16:37:54,2019-06-04 04:27:49,2019-06-04 17:00:08,2019-06-04 04:27:47,2019-06-04 08:50:56,NaT,2019-06-04 09:08:03,78.0,,0.0831293678
6541,2.212738,0.0,1.625515,284.44,2019-06-04 16:37:56,2019-06-04 04:27:51,2019-06-04 17:00:09,2019-06-04 04:27:49,2019-06-04 08:50:59,NaT,2019-06-04 09:08:08,78.0,,0.0831293678
6542,2.212146,0.0,1.622294,284.45,2019-06-04 16:37:58,2019-06-04 04:27:54,2019-06-04 17:00:10,2019-06-04 04:27:52,2019-06-04 08:51:02,NaT,2019-06-04 09:08:13,78.0,,0.0831293678
6543,2.212301,0.0,1.61826,284.44,2019-06-04 16:38:01,2019-06-04 04:27:56,2019-06-04 17:00:11,2019-06-04 04:27:54,2019-06-04 08:51:06,NaT,2019-06-04 09:08:18,78.0,,0.0831293678
6544,2.213204,0.0,1.614138,284.47,2019-06-04 16:38:03,2019-06-04 04:27:58,2019-06-04 17:00:13,2019-06-04 04:27:57,2019-06-04 08:51:11,NaT,2019-06-04 09:08:23,78.0,,0.0831293678
6545,2.213291,0.0,1.60912,284.49,2019-06-04 16:38:05,2019-06-04 04:28:01,2019-06-04 17:00:14,2019-06-04 04:27:59,2019-06-04 08:51:14,NaT,2019-06-04 09:08:28,78.0,,0.0831293678
6546,2.212955,0.0,1.602277,284.35,2019-06-04 16:38:07,2019-06-04 04:28:03,2019-06-04 17:00:15,2019-06-04 04:28:02,2019-06-04 08:51:17,NaT,2019-06-04 09:08:33,78.0,,0.0831293678
6547,2.213008,0.0,1.523719,284.44,2019-06-04 16:38:09,2019-06-04 04:28:06,2019-06-04 17:00:16,2019-06-04 04:28:04,2019-06-04 08:51:25,NaT,2019-06-04 09:08:38,78.0,,0.0831293678
6548,2.212757,0.0,1.522082,284.44,2019-06-04 16:38:11,2019-06-04 04:28:08,2019-06-04 17:00:17,2019-06-04 04:28:07,2019-06-04 08:51:29,NaT,2019-06-04 09:08:43,78.0,,0.0831293678
6549,2.212489,0.0,1.531207,284.37,2019-06-04 16:38:13,2019-06-04 04:28:11,2019-06-04 17:00:18,2019-06-04 04:28:09,2019-06-04 08:51:32,NaT,2019-06-04 09:08:48,78.0,,0.0831293678
6550,2.212691,0.0,1.538878,284.45,2019-06-04 16:38:15,2019-06-04 04:28:13,2019-06-04 17:00:19,2019-06-04 04:28:12,2019-06-04 08:51:36,NaT,2019-06-04 09:08:53,78.0,,0.0831293678
6551,2.212936,0.0,1.542677,284.45,2019-06-04 16:38:17,2019-06-04 04:28:16,2019-06-04 17:00:20,2019-06-04 04:28:14,2019-06-04 08:51:43,NaT,2019-06-04 09:08:58,78.0,,0.0831293678
6552,2.212487,0.0,1.542912,284.44,2019-06-04 16:38:19,2019-06-04 04:28:18,2019-06-04 17:00:21,2019-06-04 04:28:17,2019-06-04 08:51:50,NaT,2019-06-04 09:09:04,78.0,,0.0831293678
6553,2.212587,0.0,1.540881,284.44,2019-06-04 16:38:21,2019-06-04 04:28:20,2019-06-04 17:00:22,2019-06-04 04:28:19,2019-06-04 08:51:56,NaT,2019-06-04 09:09:09,78.0,,0.0831293678
6554,2.212889,0.0,1.536863,284.42,2019-06-04 16:38:23,2019-06-04 04:28:23,2019-06-04 17:00:23,2019-06-04 04:28:21,2019-06-04 08:52:02,NaT,2019-06-04 09:09:14,78.0,,0.0831293678
6555,2.213151,0.0,1.532031,284.45,2019-06-04 16:38:26,2019-06-04 04:28:25,2019-06-04 17:00:24,2019-06-04 04:28:24,2019-06-04 08:52:06,NaT,2019-06-04 09:09:19,78.0,,0.0831293678
6556,2.21339,0.0,1.525771,284.39,2019-06-04 16:38:28,2019-06-04 04:28:28,2019-06-04 17:00:25,2019-06-04 04:28:26,2019-06-04 08:52:11,NaT,2019-06-04 09:09:24,78.0,,0.0826712799
6557,2.213688,0.0,1.519457,284.42,2019-06-04 16:38:30,2019-06-04 04:28:30,2019-06-04 17:00:26,2019-06-04 04:28:29,2019-06-04 08:52:14,NaT,2019-06-04 09:09:29,78.0,,0.0826712799
6558,2.213764,0.0,1.512048,284.39,2019-06-04 16:38:32,2019-06-04 04:28:33,2019-06-04 17:00:27,2019-06-04 04:28:31,2019-06-04 08:52:18,NaT,2019-06-04 09:09:34,78.0,,0.0826712799
6559,2.213401,0.0,1.50433,284.5,2019-06-04 16:38:34,2019-06-04 04:28:35,2019-06-04 17:00:28,2019-06-04 04:28:34,2019-06-04 08:52:20,NaT,2019-06-04 09:09:39,78.0,,0.0826712799
6560,2.212792,0.0,1.49713,284.47,2019-06-04 16:38:36,2019-06-04 04:28:38,2019-06-04 17:00:30,2019-06-04 04:28:36,2019-06-04 08:52:24,NaT,2019-06-04 09:09:44,78.0,,0.0857510471
6561,2.213328,0.0,1.489075,284.52,2019-06-04 16:38:38,2019-06-04 04:28:40,2019-06-04 17:00:31,2019-06-04 04:28:39,2019-06-04 08:52:32,NaT,2019-06-04 09:09:49,78.0,,0.0857510471
6562,2.213027,0.0,1.481659,284.51,2019-06-04 16:38:40,2019-06-04 04:28:43,2019-06-04 17:00:32,2019-06-04 04:28:41,2019-06-04 08:52:38,NaT,2019-06-04 09:09:54,78.0,,0.0857510471
6563,2.212311,0.0,1.473398,284.42,2019-06-04 16:38:42,2019-06-04 04:28:45,2019-06-04 17:00:33,2019-06-04 04:28:43,2019-06-04 08:52:44,NaT,2019-06-04 09:09:59,78.0,,0.0857510471
6564,2.211745,0.0,1.465805,284.42,2019-06-04 16:38:44,2019-06-04 04:28:47,2019-06-04 17:00:34,2019-06-04 04:28:46,2019-06-04 08:52:55,NaT,2019-06-04 09:10:04,78.0,,0.0857510471
6565,2.212239,0.0,1.457392,284.39,2019-06-04 16:38:46,2019-06-04 04:28:50,2019-06-04 17:00:35,2019-06-04 04:28:48,2019-06-04 08:53:00,NaT,2019-06-04 09:10:09,78.0,,0.0857510471
6566,2.212349,0.0,1.449697,284.42,2019-06-04 16:38:48,2019-06-04 04:28:52,2019-06-04 17:00:36,2019-06-04 04:28:51,2019-06-04 08:53:02,NaT,2019-06-04 09:10:14,78.0,,0.0857510471
6567,2.2122,0.0,1.441158,284.49,2019-06-04 16:38:51,2019-06-04 04:28:55,2019-06-04 17:00:37,2019-06-04 04:28:53,2019-06-04 08:53:06,NaT,2019-06-04 09:10:19,78.0,,0.0857510471
6568,2.211824,0.0,1.432523,284.37,2019-06-04 16:38:53,2019-06-04 04:28:57,2019-06-04 17:00:38,2019-06-04 04:28:56,2019-06-04 08:53:14,NaT,2019-06-04 09:10:24,78.0,,0.0857510471
6569,2.212391,0.0,1.424582,284.5,2019-06-04 16:38:55,2019-06-04 04:29:00,2019-06-04 17:00:39,2019-06-04 04:28:58,2019-06-04 08:53:20,NaT,2019-06-04 09:10:29,78.0,,0.0857510471
6570,2.212367,0.0,1.414959,284.44,2019-06-04 16:38:57,2019-06-04 04:29:02,2019-06-04 17:00:40,2019-06-04 04:29:01,2019-06-04 08:53:24,NaT,2019-06-04 09:10:34,78.0,,0.0857510471
6571,2.21223,0.0,1.406849,284.28,2019-06-04 16:38:59,2019-06-04 04:29:05,2019-06-04 17:00:41,2019-06-04 04:29:03,2019-06-04 08:53:32,NaT,2019-06-04 09:10:39,78.0,,0.0857510471
6572,2.212718,0.0,1.397794,284.45,2019-06-04 16:39:01,2019-06-04 04:29:07,2019-06-04 17:00:42,2019-06-04 04:29:06,2019-06-04 08:53:38,NaT,2019-06-04 09:10:44,78.0,,0.0857510471
6573,2.212814,0.0,1.388599,284.45,2019-06-04 16:39:03,2019-06-04 04:29:10,2019-06-04 17:00:44,2019-06-04 04:29:08,2019-06-04 08:53:42,NaT,2019-06-04 09:10:49,78.0,,0.0857510471
6574,2.212823,0.0,1.38013,284.45,2019-06-04 16:39:05,2019-06-04 04:29:12,2019-06-04 17:00:45,2019-06-04 04:29:10,2019-06-04 08:53:50,NaT,2019-06-04 09:10:54,78.0,,0.0857510471
6575,2.212668,0.0,1.370709,284.39,2019-06-04 16:39:07,2019-06-04 04:29:15,2019-06-04 17:00:46,2019-06-04 04:29:13,2019-06-04 08:53:54,NaT,2019-06-04 09:10:59,78.0,,0.0857510471
6576,2.212464,0.0,1.362059,284.39,2019-06-04 16:39:10,2019-06-04 04:29:17,2019-06-04 17:00:47,2019-06-04 04:29:15,2019-06-04 08:53:56,NaT,2019-06-04 09:11:04,78.0,,0.0857510471
6577,2.212344,0.0,1.352471,284.51,2019-06-04 16:39:12,2019-06-04 04:29:19,2019-06-04 17:00:48,2019-06-04 04:29:18,2019-06-04 08:54:00,NaT,2019-06-04 09:11:09,78.0,,0.0857510471
6578,2.21265,0.0,1.342838,284.44,2019-06-04 16:39:14,2019-06-04 04:29:22,2019-06-04 17:00:49,2019-06-04 04:29:20,2019-06-04 08:54:02,NaT,2019-06-04 09:11:14,78.0,,0.0857510471
6579,2.21293,0.0,1.33403,284.4,2019-06-04 16:39:16,2019-06-04 04:29:24,2019-06-04 17:00:50,2019-06-04 04:29:23,2019-06-04 08:54:06,NaT,2019-06-04 09:11:19,78.0,,0.0857510471
6580,2.213725,0.0,1.324274,284.49,2019-06-04 16:39:18,2019-06-04 04:29:27,2019-06-04 17:00:51,2019-06-04 04:29:25,2019-06-04 08:54:12,NaT,2019-06-04 09:11:24,78.0,,0.0824957942
6581,2.213934,0.0,1.315318,284.5,2019-06-04 16:39:20,2019-06-04 04:29:29,2019-06-04 17:00:52,2019-06-04 04:29:28,2019-06-04 08:54:14,NaT,2019-06-04 09:11:29,78.0,,0.0824957942
6582,2.213654,0.0,1.305385,284.35,2019-06-04 16:39:22,2019-06-04 04:29:32,2019-06-04 17:00:53,2019-06-04 04:29:30,2019-06-04 08:54:18,NaT,2019-06-04 09:11:34,78.0,,0.0824957942
6583,2.213747,0.0,1.29628,284.44,2019-06-04 16:39:25,2019-06-04 04:29:34,2019-06-04 17:00:54,2019-06-04 04:29:33,2019-06-04 08:54:20,NaT,2019-06-04 09:11:39,78.0,,0.0824957942
6584,2.213529,0.0,1.286137,284.37,2019-06-04 16:39:27,2019-06-04 04:29:37,2019-06-04 17:00:55,2019-06-04 04:29:35,2019-06-04 08:54:24,NaT,2019-06-04 09:11:44,78.0,,0.0861862659
6585,2.213,0.0,1.275831,284.39,2019-06-04 16:39:29,2019-06-04 04:29:39,2019-06-04 17:00:56,2019-06-04 04:29:37,2019-06-04 08:54:30,NaT,2019-06-04 09:11:49,78.0,,0.0861862659
6586,2.212601,0.0,1.266319,284.27,2019-06-04 16:39:31,2019-06-04 04:29:41,2019-06-04 17:00:57,2019-06-04 04:29:40,2019-06-04 08:54:32,NaT,2019-06-04 09:11:54,78.0,,0.0861862659
6587,2.213064,0.0,1.255735,284.44,2019-06-04 16:39:33,2019-06-04 04:29:44,2019-06-04 17:00:58,2019-06-04 04:29:42,2019-06-04 08:54:36,NaT,2019-06-04 09:11:59,78.0,,0.0861862659
6588,2.21336,0.0,1.245987,284.4,2019-06-04 16:39:35,2019-06-04 04:29:46,2019-06-04 17:01:00,2019-06-04 04:29:45,2019-06-04 08:54:44,NaT,2019-06-04 09:12:04,78.0,,0.0861862659
6589,2.21275,0.0,1.235116,284.4,2019-06-04 16:39:37,2019-06-04 04:29:49,2019-06-04 17:01:01,2019-06-04 04:29:47,2019-06-04 08:54:48,NaT,2019-06-04 09:12:09,78.0,,0.0861862659
6590,2.212236,0.0,1.225132,284.37,2019-06-04 16:39:39,2019-06-04 04:29:51,2019-06-04 17:01:02,2019-06-04 04:29:50,2019-06-04 08:54:50,NaT,2019-06-04 09:12:14,78.0,,0.0861862659
6591,2.212774,0.0,1.214102,284.34,2019-06-04 16:39:41,2019-06-04 04:29:54,2019-06-04 17:01:03,2019-06-04 04:29:52,2019-06-04 08:54:54,NaT,2019-06-04 09:12:19,78.0,,0.0861862659
6592,2.212756,0.0,1.201878,284.56,2019-06-04 16:39:43,2019-06-04 04:29:56,2019-06-04 17:01:04,2019-06-04 04:29:55,2019-06-04 08:55:02,NaT,2019-06-04 09:12:25,78.0,,0.0861862659
6593,2.212803,0.0,1.128116,284.37,2019-06-04 16:39:45,2019-06-04 04:29:59,2019-06-04 17:01:05,2019-06-04 04:29:57,2019-06-04 08:55:06,NaT,2019-06-04 09:12:30,78.0,,0.0861862659
6594,2.213443,0.0,1.125849,284.34,2019-06-04 16:39:47,2019-06-04 04:30:01,2019-06-04 17:01:06,2019-06-04 04:30:00,2019-06-04 08:55:08,NaT,2019-06-04 09:12:35,78.0,,0.0861862659
6595,2.213428,0.0,1.12795,284.45,2019-06-04 16:39:49,2019-06-04 04:30:04,2019-06-04 17:01:07,2019-06-04 04:30:02,2019-06-04 08:55:14,NaT,2019-06-04 09:12:40,78.0,,0.0861862659
6596,2.213456,0.0,1.129015,284.39,2019-06-04 16:39:51,2019-06-04 04:30:06,2019-06-04 17:01:08,2019-06-04 04:30:04,2019-06-04 08:55:18,NaT,2019-06-04 09:12:45,78.0,,0.0861862659
6597,2.213356,0.0,1.126444,284.39,2019-06-04 16:39:53,2019-06-04 04:30:08,2019-06-04 17:01:09,2019-06-04 04:30:07,2019-06-04 08:55:26,NaT,2019-06-04 09:12:50,78.0,,0.0861862659
6598,2.212662,0.0,1.121847,284.42,2019-06-04 16:39:56,2019-06-04 04:30:11,2019-06-04 17:01:10,2019-06-04 04:30:09,2019-06-04 08:55:32,NaT,2019-06-04 09:12:55,78.0,,0.0861862659
6599,2.212788,0.0,1.115007,284.45,2019-06-04 16:39:58,2019-06-04 04:30:13,2019-06-04 17:01:11,2019-06-04 04:30:12,2019-06-04 08:55:36,NaT,2019-06-04 09:13:00,78.0,,0.0861862659
6600,2.213072,0.0,1.106795,284.4,2019-06-04 16:40:00,2019-06-04 04:30:16,2019-06-04 17:01:12,2019-06-04 04:30:14,2019-06-04 08:55:38,NaT,2019-06-04 09:13:05,78.0,,0.0861862659
6601,2.213485,0.0,1.098465,284.54,2019-06-04 16:40:02,2019-06-04 04:30:18,2019-06-04 17:01:13,2019-06-04 04:30:17,2019-06-04 08:55:42,NaT,2019-06-04 09:13:10,78.0,,0.0861862659
6602,2.213501,0.0,1.088599,284.44,2019-06-04 16:40:04,2019-06-04 04:30:21,2019-06-04 17:01:15,2019-06-04 04:30:19,2019-06-04 08:55:50,NaT,2019-06-04 09:13:15,78.0,,0.0861862659
6603,2.213983,0.0,1.079141,284.47,2019-06-04 16:40:06,2019-06-04 04:30:23,2019-06-04 17:01:16,2019-06-04 04:30:22,2019-06-04 08:55:56,NaT,2019-06-04 09:13:20,78.0,,0.0861862659
6604,2.214355,0.0,1.068367,284.44,2019-06-04 16:40:08,2019-06-04 04:30:26,2019-06-04 17:01:17,2019-06-04 04:30:24,2019-06-04 08:56:00,NaT,2019-06-04 09:13:25,78.0,,0.0829405498
6605,2.214295,0.0,1.05734,284.4,2019-06-04 16:40:10,2019-06-04 04:30:28,2019-06-04 17:01:18,2019-06-04 04:30:27,2019-06-04 08:56:03,NaT,2019-06-04 09:13:30,78.0,,0.0829405498
